"Date","Price","Daily Active Deposits","Transaction Volume","Amount held by top addresses","Amount held by top exchange addresses","Amount held by top non-exchange addresses","Age Consumed","Velocity","Coin Supply on Exchanges","Coin Supply on Exchanges (as % of total supply)","Coin Supply outside of Exchanges","Exchange Inflow","Exchange Outflow","Exchange Flow Balance"
"2019-01-29T00:00:00.000Z","0.427485752959","74","2518752.2798338495","761970691.6991746","116701001.75584118","652367190.0996336","45409529.48267568","2.174264530890478","128938384.05915555","12.8938384059145","871061615.9409262","747501.5279652504","-800558.1396678633","-53056.61170261256"
"2019-01-29T12:00:00.000Z","0.45523499992","","2346437.72578986","761970691.6991746","116701001.75584118","652367190.0996336","25974655.478113186","2.174264530890478","128938384.05915555","12.8938384059145","871061615.9409262","676253.5876718014","-667932.2692719502","8321.31839985133"
"2019-01-30T00:00:00.000Z","0.436661271969","51","2229045.2312737405","762161161.4059309","116891471.46259749","652367190.0996336","32460304.007248625","2.1166963024602294","128786372.03593758","12.878637203592705","871213627.9641442","434417.08302004053","-522124.22554006637","-87707.14252002594"
"2019-01-30T12:00:00.000Z","0.426928766389","","1140418.248933588","762161161.4059309","116891471.46259749","652367190.0996336","17199877.56235364","2.1166963024602294","128786372.03593758","12.878637203592705","871213627.9641442","281297.03375500586","-345601.9144529646","-64304.88069795881"
"2019-01-31T00:00:00.000Z","0.405894893084","44","1057131.7171082771","761245064.572578","115975374.62924457","652367190.0996336","42379959.953063875","1.6892609403338155","128996573.168173","12.899657316816246","871003426.8319088","160950.93112747755","-168061.79588505218","-7110.864757574621"
"2019-01-31T12:00:00.000Z","0.387690354953","","3758320.174425447","761245064.572578","115975374.62924457","652367190.0996336","63198035.59243644","1.6892609403338155","128996573.168173","12.899657316816246","871003426.8319088","781846.098968839","-564534.1019758336","217311.99699300504"
"2019-02-01T00:00:00.000Z","0.409463524259","41","553016.8433271742","761261196.0335649","115991506.09023154","652367190.0996336","2752600.4156297906","1.6171086820018967","128533192.04891941","12.853319204890889","871466807.9511623","48276.53999615887","-319368.1849082342","-271091.64491207537"
"2019-02-01T12:00:00.000Z","0.419263468526","","700901.1487238563","761261196.0335649","115991506.09023154","652367190.0996336","27013383.85895454","1.6171086820018967","128533192.04891941","12.853319204890889","871466807.9511623","125634.92862921857","-317924.4029707335","-192289.47434151502"
"2019-02-02T00:00:00.000Z","0.41239029573","41","618433.1277052964","761344593.0403647","116074903.09703135","652367190.0996336","12503970.608209087","2.0179398827711257","128351943.08845176","12.835194308844125","871648056.91163","116672.62152399277","-194536.87194737385","-77864.2504233811"
"2019-02-02T12:00:00.000Z","0.414927034577","","681279.3580955316","761344593.0403647","116074903.09703135","652367190.0996336","22590071.132185668","2.0179398827711257","128351943.08845176","12.835194308844125","871648056.91163","91177.432","-194562.1420442702","-103384.71004427018"
"2019-02-03T00:00:00.000Z","0.402613345602","34","581672.3120604896","761581329.468505","116311639.5251716","652367190.0996336","2854154.0736961323","2.004783242991046","128215738.43453641","12.821573843452594","871784261.5655453","32557.699999999997","-337617.62981481774","-305059.9298148177"
"2019-02-03T12:00:00.000Z","0.39664473942","","1039390.2670905637","761581329.468505","116311639.5251716","652367190.0996336","41518242.987829395","2.004783242991046","128215738.43453641","12.821573843452594","871784261.5655453","399269.2163910741","-230413.94049161245","168855.27589946167"
"2019-02-04T00:00:00.000Z","0.395168446877","23","76304.65715196815","761608598.7904783","116338908.84714495","652367190.0996336","1199058.8756479262","1.4972834393229433","128096631.13062932","12.809663113061884","871903368.8694525","33256.582600143825","-22267.245497392887","10989.337102750942"
"2019-02-04T12:00:00.000Z","0.394451796319","","392453.3016633001","761608598.7904783","116338908.84714495","652367190.0996336","9803082.573703079","1.4972834393229433","128096631.13062932","12.809663113061884","871903368.8694525","54430.212","-184526.8530098353","-130096.64100983537"
"2019-02-05T00:00:00.000Z","0.39474217478","40","312322.03093534673","761854655.9557817","116584966.01244831","652367190.0996336","19456226.900114026","1.692546415104185","127924345.87637252","12.792434587636206","872075654.1237092","110380.27145667528","-131852.14991223626","-21471.878455560985"
"2019-02-05T12:00:00.000Z","0.421776232937","","971141.4009645005","761854655.9557817","116584966.01244831","652367190.0996336","16859737.646903876","1.692546415104185","127924345.87637252","12.792434587636206","872075654.1237092","208494.21646149727","-359307.59226274816","-150813.37580125115"
"2019-02-06T00:00:00.000Z","0.406624453821","35","741646.3671480754","760230646.0027246","114960956.05939128","652367190.0996336","20174070.194140315","1.4734339506044323","127178377.46079206","12.717837746078168","872821622.5392897","114528.92224999999","-320656.2533049854","-206127.33105498544"
"2019-02-06T12:00:00.000Z","0.399619981684","","2636873.308655116","760230646.0027246","114960956.05939128","652367190.0996336","53854929.31278039","1.4734339506044323","127178377.46079206","12.717837746078168","872821622.5392897","82702.72233107763","-622543.8068565339","-539841.0845254562"
"2019-02-07T00:00:00.000Z","0.401438609697","37","1230037.911006765","758660473.9998536","113390784.05652015","652367190.0996336","2476318.1710159793","1.1774126089465387","126204329.33617024","12.62043293361599","873795670.6639116","103151.0488","-953180.8710685925","-850029.8222685924"
"2019-02-07T12:00:00.000Z","0.40147423891","","1932353.1742845764","758660473.9998536","113390784.05652015","652367190.0996336","22171681.230777837","1.1774126089465387","126204329.33617024","12.62043293361599","873795670.6639116","41107.88204399768","-165126.18439724005","-124018.30235324238"
"2019-02-08T00:00:00.000Z","0.423225107485","40","873101.3772667003","758826457.9626638","113556768.01933038","652367190.0996336","9135736.165736707","1.7922803796904543","125815970.31963031","12.581597031962003","874184029.6804515","213501.8921930507","-357268.87339472194","-143766.98120167118"
"2019-02-08T12:00:00.000Z","0.436518891377","","1006765.4688465858","758826457.9626638","113556768.01933038","652367190.0996336","16871954.87271393","1.7922803796904543","125815970.31963031","12.581597031962003","874184029.6804515","237426.75720536968","-482018.792543626","-244592.03533825613"
"2019-02-09T00:00:00.000Z","0.445315685373","46","542376.7801834629","759293528.9882845","114023839.04495107","652367190.0996336","3982389.3942763945","1.8444085705165916","125542013.96992703","12.554201396991676","874457986.0301547","137324.19738","-223058.81620335","-85734.61882335003"
"2019-02-09T12:00:00.000Z","0.46433419057","","1778490.2575063955","759293528.9882845","114023839.04495107","652367190.0996336","45000534.344585404","1.8444085705165916","125542013.96992703","12.554201396991676","874457986.0301547","439834.0507933647","-628055.7816733001","-188221.7308799352"
"2019-02-10T00:00:00.000Z","0.471276590049","41","1214751.6677014418","759404549.6419353","114134859.69860199","652367190.0996336","53363966.233898796","2.268115805105553","125477036.61082453","12.547703661081428","874522963.3892572","482966.4296947191","-190106.38306993182","292860.0466247872"
"2019-02-10T12:00:00.000Z","0.452186140587","","1011879.6883218127","759404549.6419353","114134859.69860199","652367190.0996336","35541220.1770536","2.268115805105553","125477036.61082453","12.547703661081428","874522963.3892572","202604.00646469035","-560441.4121919713","-357837.40572728094"
"2019-02-11T00:00:00.000Z","0.446910492995","37","680722.2909635243","757677237.0173144","112407547.07398108","652445459.5516673","7113849.560189177","1.348129652016606","125042163.91922554","12.504216391921533","874957836.0808562","148214.73743589345","-316940.9850705328","-168726.24763463938"
"2019-02-11T12:00:00.000Z","0.429450855114","","2479987.4490830656","757677237.0173144","112407547.07398108","652445459.5516673","23491190.80415317","1.348129652016606","125042163.91922554","12.504216391921533","874957836.0808562","182414.13416597704","-448560.5781303142","-266146.4439643373"
"2019-02-12T00:00:00.000Z","0.426235093682","30","728101.683521669","757761423.9588821","112491734.01554862","652540372.193123","3275966.397728596","1.7562506988627007","124795228.58576176","12.479522858575155","875204771.41432","81613.143","-303122.0076348454","-221508.86463484535"
"2019-02-12T12:00:00.000Z","0.425395475395","","497043.42143987806","757761423.9588821","112491734.01554862","652540372.193123","13415386.608411076","1.7562506988627007","124795228.58576176","12.479522858575155","875204771.41432","112031.8095177591","-137458.27834670575","-25426.46882894666"
"2019-02-13T00:00:00.000Z","0.421597556938","39","488364.28676699806","757922673.0150621","112652983.07172863","652676532.0988563","18340274.983870447","1.7215986107548065","124649041.16085841","12.46490411608482","875350958.8392234","150604.41977523564","-182099.08444352332","-31494.66466828768"
"2019-02-13T12:00:00.000Z","0.444044077411","","542220.0448775742","757922673.0150621","112652983.07172863","652676532.0988563","12653738.33389126","1.7215986107548065","124649041.16085841","12.46490411608482","875350958.8392234","127912.38789998999","-242605.1481350493","-114692.76023505919"
"2019-02-14T00:00:00.000Z","0.434244168994","24","804997.9181602941","758163785.6119621","112894095.66862865","652765002.1229397","30504548.100890215","1.5307402431859245","124502650.53200322","12.450265053199304","875497349.4680786","245169.39287418","-282919.32691936055","-37749.93404518051"
"2019-02-14T12:00:00.000Z","0.428376206185","","278543.0193163116","758163785.6119621","112894095.66862865","652765002.1229397","3161287.4716655253","1.5307402431859245","124502650.53200322","12.450265053199304","875497349.4680786","45016.658659868015","-153657.3534698637","-108640.69480999568"
"2019-02-15T00:00:00.000Z","0.431310369846","21","1856529.5954640089","756721812.9269696","111452122.9836362","652810913.7216452","326518862.25836253","1.1353846761252462","124386193.5491007","12.438619354909052","875613806.4509811","74656.00029245304","-122237.94713567114","-47581.9468432181"
"2019-02-15T12:00:00.000Z","0.432968855529","","302944.84277777147","756721812.9269696","111452122.9836362","652810913.7216452","11429752.549344046","1.1353846761252462","124386193.5491007","12.438619354909052","875613806.4509811","82432.16960656001","-151307.20566587566","-68875.03605931562"
"2019-02-16T00:00:00.000Z","0.436082113106","27","452819.85796896537","756739723.5249696","111470033.5816362","652857174.7116536","12145959.185854454","1.4009122219016072","124282725.50673532","12.428272550672515","875717274.4933465","108428.88733636013","-137831.8319431777","-29402.944606817575"
"2019-02-16T12:00:00.000Z","0.440510791116","","340703.72773871187","756739723.5249696","111470033.5816362","652857174.7116536","18358243.461901445","1.4009122219016072","124282725.50673532","12.428272550672515","875717274.4933465","28772.757030096556","-102837.85478865773","-74065.09775856117"
"2019-02-17T00:00:00.000Z","0.447031214858","36","579569.2280488764","756917547.2089908","111647857.26565742","653032584.1768401","4919043.929246424","1.536742800577558","123922588.74293618","12.392258874292605","876077411.2571456","40048.993818530456","-347173.67926695547","-307124.685448425"
"2019-02-17T12:00:00.000Z","0.457499213087","","621620.0173070945","756917547.2089908","111647857.26565742","653032584.1768401","17976734.78001238","1.536742800577558","123922588.74293618","12.392258874292605","876077411.2571456","201676.91460541345","-254688.99295613615","-53012.07835072281"
"2019-02-18T00:00:00.000Z","0.466646568817","41","911611.3234825283","757355693.9691","112086004.02576654","653123947.3857192","29758968.950101215","1.7471469657542733","123869468.34661567","12.386946834660554","876130531.6534661","180873.99878599145","-210655.2157156919","-29781.216929700495"
"2019-02-18T12:00:00.000Z","0.474333042057","","826972.8840883331","757355693.9691","112086004.02576654","653123947.3857192","39297890.02694992","1.7471469657542733","123869468.34661567","12.386946834660554","876130531.6534661","327691.72891059273","-351030.90830139956","-23339.179390806898"
"2019-02-19T00:00:00.000Z","0.47513398087","47","902181.0689648619","757660953.2204663","112391263.27713287","653194332.7955432","38030456.83776287","2.140796738470102","123625975.68477893","12.362597568476883","876374024.3153028","243680.56209130448","-298782.585246814","-55102.02315550957"
"2019-02-19T12:00:00.000Z","0.458156230521","","1453763.373834109","757660953.2204663","112391263.27713287","653194332.7955432","20295854.193129092","2.140796738470102","123625975.68477893","12.362597568476883","876374024.3153028","283820.97632368014","-472211.61500491895","-188390.63868123895"
"2019-02-20T00:00:00.000Z","0.469320105202","38","1424046.2765147684","757864472.5323511","112594782.58901778","653314293.5741324","7743898.865590429","2.212391566495096","123603166.39470564","12.360316639469552","876396833.6053761","364240.9865679875","-362329.78306047386","1911.2035075136048"
"2019-02-20T12:00:00.000Z","0.466109742431","","340699.85540156154","757864472.5323511","112594782.58901778","653314293.5741324","14421778.708317157","2.212391566495096","123603166.39470564","12.360316639469552","876396833.6053761","83107.06403974236","-107827.55762053948","-24720.49358079711"
"2019-02-21T00:00:00.000Z","0.461627085368","41","512611.44485970336","757620766.7034608","112351076.76012737","653383028.3264471","13339342.961782336","1.503783631089269","122681521.69155127","12.268152169154122","877318478.3085306","79373.65081435247","-230256.0087446595","-150882.35793030704"
"2019-02-21T12:00:00.000Z","0.445462670492","","1590771.343126556","757620766.7034608","112351076.76012737","653383028.3264471","26501878.699066423","1.503783631089269","122681521.69155127","12.268152169154122","877318478.3085306","283171.56479322753","-1053933.9100173016","-770762.3452240736"
"2019-02-22T00:00:00.000Z","0.454319454564","36","326397.27414461144","757909158.3513427","112639468.40800928","653427220.7490169","12898132.703050124","1.7766144942350803","122750920.63951848","12.275092063950845","877249079.3605633","82542.05776536374","-69009.000373448","13533.057391915745"
"2019-02-22T12:00:00.000Z","0.452029207229","","844006.6488559624","757909158.3513427","112639468.40800928","653427220.7490169","27187062.11787566","1.7766144942350803","122750920.63951848","12.275092063950845","877249079.3605633","281114.62317902513","-225248.73260372813","55865.890575296995"
"2019-02-23T00:00:00.000Z","0.452588543503","32","504659.75157086365","757983658.3744427","112713968.4311093","653495357.1300557","7028626.498708107","2.1673979428779613","122571305.9099797","12.257130590996967","877428694.0901021","163023.48935291148","-188064.48152094547","-25040.992168034027"
"2019-02-23T12:00:00.000Z","0.461888803947","","742556.3350959416","757983658.3744427","112713968.4311093","653495357.1300557","20487540.231579464","2.1673979428779613","122571305.9099797","12.257130590996967","877428694.0901021","144621.06118510934","-299194.7985558569","-154573.73737074755"
"2019-02-24T00:00:00.000Z","0.458869754429","53","555350.4867351203","756808131.4687524","111538441.525419","653565933.7023114","26938790.169800516","1.467544857566372","122508453.41276711","12.25084534127571","877491546.5873146","201915.31759072436","-79753.46812777854","122161.8494629458"
"2019-02-24T12:00:00.000Z","0.410640393381","","2910176.8116732677","756808131.4687524","111538441.525419","653565933.7023114","22807962.814690184","1.467544857566372","122508453.41276711","12.25084534127571","877491546.5873146","365327.32453836425","-550341.6712138924","-185014.34667552795"
"2019-02-25T00:00:00.000Z","0.424089870583","40","3129035.9829951813","754949360.5152067","109679670.57187328","653675249.3778133","684324104.1605496","1.179025531104694","121628151.51235189","12.162815151234193","878371848.4877299","112986.12771074378","-896234.3823230208","-783248.2546122771"
"2019-02-25T12:00:00.000Z","0.470638463639","","1084334.7773422182","754949360.5152067","109679670.57187328","653675249.3778133","24739788.739338376","1.179025531104694","121628151.51235189","12.162815151234193","878371848.4877299","245304.69348515116","-342358.3392881035","-97053.64580295219"
"2019-02-26T00:00:00.000Z","0.444259181547","41","1741321.7446596029","755659882.4707892","110390192.52745584","653379683.4891676","133230192.07135518","1.7958177188252458","122021794.16054335","12.202179416053337","877978205.8395385","489852.99152300716","-241454.70347088968","248398.28805211757"
"2019-02-26T12:00:00.000Z","0.437896879676","","727512.7411015691","755659882.4707892","110390192.52745584","653379683.4891676","48030309.90381041","1.7958177188252458","122021794.16054335","12.202179416053337","877978205.8395385","297224.82262999995","-151980.46249066168","145244.36013933833"
"2019-02-27T00:00:00.000Z","0.443404581004","29","406119.95178164804","756069635.1574311","110799945.21409777","653424022.4287512","2861366.1272108774","1.48672039573594","122112973.09646459","12.211297309645461","877887026.9036171","55928.52307894592","-226156.80537552794","-170228.282296582"
"2019-02-27T12:00:00.000Z","0.431196652316","","994991.3735656706","756069635.1574311","110799945.21409777","653424022.4287512","5845017.93873832","1.48672039573594","122112973.09646459","12.211297309645461","877887026.9036171","483001.7000311271","-221594.48181329897","261407.2182178281"
"2019-02-28T00:00:00.000Z","0.427523388586","38","981016.3581552076","756260185.0459275","110990495.10259406","653494474.7011043","58539526.826054685","1.97237718573368","122111205.5868498","12.211120558683982","877888794.413232","259727.9037114415","-279807.8642006859","-20079.96048924436"
"2019-02-28T12:00:00.000Z","0.427420577979","","433795.43185080367","756260185.0459275","110990495.10259406","653494474.7011043","25439622.303220306","1.97237718573368","122111205.5868498","12.211120558683982","877888794.413232","112891.93563075451","-94579.484756307","18312.450874447513"
"2019-03-01T00:00:00.000Z","0.425763319433","32","312820.7572251459","756386231.8205062","111116541.87717284","653494474.7011043","8751745.478083929","1.7176285782058465","121891021.25959894","12.189102125958899","878108978.7404828","56840.53345579468","-172034.07987251156","-115193.54641671687"
"2019-03-01T12:00:00.000Z","0.431784968943","","699522.8133232978","756386231.8205062","111116541.87717284","653494474.7011043","22708849.296746418","1.7176285782058465","121891021.25959894","12.189102125958899","878108978.7404828","159870.31184308304","-264861.092677229","-104990.78083414599"
"2019-03-02T00:00:00.000Z","0.43005952853","28","186917.91384284807","756415812.7677362","111146122.82440284","653538422.587069","2837780.573304463","1.5749362759075538","121770498.803733","12.177049880372305","878229501.1963488","74349.366","-56102.085386022096","18247.280613977884"
"2019-03-02T12:00:00.000Z","0.427786768967","","615200.8887630772","756415812.7677362","111146122.82440284","653538422.587069","14632394.213778654","1.5749362759075538","121770498.803733","12.177049880372305","878229501.1963488","104721.67860638311","-243491.41508628763","-138769.7364799044"
"2019-03-03T00:00:00.000Z","0.429109393754","34","194810.94492532295","756584430.4279424","111314740.48460893","653538422.587069","7744537.744479625","1.7245166817857538","121766314.7347907","12.176631473478073","878233685.2652911","51158.581956735885","-73551.98174218307","-22393.399785447175"
"2019-03-03T12:00:00.000Z","0.423621852587","","471977.53953248356","756584430.4279424","111314740.48460893","653538422.587069","20817933.88266929","1.7245166817857538","121766314.7347907","12.176631473478073","878233685.2652911","158469.44100000002","-140260.11015687135","18209.3308431287"
"2019-03-04T00:00:00.000Z","0.40621086655","45","598784.451534039","755546102.5830996","110276412.63976613","653338422.587069","9888005.499621114","1.4566390944015604","122023843.72642757","12.202384372641758","877976156.2736542","110374.04123824775","-199033.02757453008","-88658.98633628225"
"2019-03-04T12:00:00.000Z","0.408108369548","","4120816.1393841263","755546102.5830996","110276412.63976613","653338422.587069","395482247.2762731","1.4566390944015604","122023843.72642757","12.202384372641758","877976156.2736542","698581.9290940401","-352393.9511208846","346187.9779731554"
"2019-03-05T00:00:00.000Z","0.419499351554","45","1365066.4044857896","755683256.1123903","110413566.1690568","653428848.4362067","40449038.251936466","1.5348867906846422","121385445.21633609","12.138544521632616","878614554.7837456","241295.77251313848","-793839.793698013","-552544.0211848745"
"2019-03-05T12:00:00.000Z","0.43299727215","","742237.8060457286","755683256.1123903","110413566.1690568","653428848.4362067","18159578.444661815","1.5348867906846422","121385445.21633609","12.138544521632616","878614554.7837456","215517.49350703575","-301371.9824136453","-85854.48890660958"
"2019-03-06T00:00:00.000Z","0.42789711814","33","425635.21702747536","755903789.1442262","110634099.20089284","653519008.8769575","14384640.02352147","1.7355032911577115","121385696.9318448","12.138569693183488","878614303.068237","153465.91845207952","-82844.06549154008","70621.85296053946"
"2019-03-06T12:00:00.000Z","0.43182109939","","649414.8323561114","755903789.1442262","110634099.20089284","653519008.8769575","11917938.218303433","1.7355032911577115","121385696.9318448","12.138569693183488","878614303.068237","173718.36269040333","-244088.500142226","-70370.1374518227"
"2019-03-07T00:00:00.000Z","0.433933506174","55","897770.2704009747","756477880.6993783","111208190.75604479","653746612.3968958","26716456.28089448","1.8032682927822423","121418653.41584076","12.141865341583083","878581346.584241","283824.9827431246","-196678.84097566004","87146.1417674645"
"2019-03-07T12:00:00.000Z","0.455831911879","","1233340.334994795","756477880.6993783","111208190.75604479","653746612.3968958","46282360.55569591","1.8032682927822423","121418653.41584076","12.141865341583083","878581346.584241","384197.9535545333","-438387.61132604483","-54189.65777151153"
"2019-03-08T00:00:00.000Z","0.48555798575","60","1653942.1076754213","756659066.1395849","111389376.19625148","653997697.0367166","54272374.585992076","2.0633872159108058","121075015.99997759","12.107501599996768","878924984.0001042","353379.73096007726","-528373.465331022","-174993.7343709447"
"2019-03-08T12:00:00.000Z","0.466202156148","","755823.5280990555","756659066.1395849","111389376.19625148","653997697.0367166","44539088.45077005","2.0633872159108058","121075015.99997759","12.107501599996768","878924984.0001042","130927.73668065188","-299571.4181728707","-168643.6814922189"
"2019-03-09T00:00:00.000Z","0.469461748907","47","627551.8700628731","756798143.1330979","111528453.1897645","654113755.0005434","18732467.649413478","1.759257807715828","120924341.89721642","12.092434189720654","879075658.1028653","168275.99542003014","-237732.98092529553","-69456.98550526533"
"2019-03-09T12:00:00.000Z","0.47745611912","","700690.4907563642","756798143.1330979","111528453.1897645","654113755.0005434","18667853.10190992","1.759257807715828","120924341.89721642","12.092434189720654","879075658.1028653","200598.09867693015","-281815.21593283035","-81217.11725590011"
"2019-03-10T00:00:00.000Z","0.496022266405","62","349685.3966211038","755690343.7386732","110420653.79533975","654230141.3039676","29720174.60376374","1.5570001413076637","120527847.54224487","12.052784754223502","879472152.4578369","70261.92340618267","-106360.33304044789","-36098.40963426524"
"2019-03-10T12:00:00.000Z","0.50176812384","","4496786.366853614","755690343.7386732","110420653.79533975","654230141.3039676","55962078.2231478","1.5570001413076637","120527847.54224487","12.052784754223502","879472152.4578369","688594.6762678106","-1048990.621605102","-360395.9453372913"
"2019-03-11T00:00:00.000Z","0.482435513011","53","971592.7311333105","755654216.8130311","110384526.86969766","654276509.6722442","73648684.20758283","1.6592419702272077","119785053.942477","11.97850539424672","880214946.0576048","213235.81561410305","-494804.4271535906","-281568.6115394877"
"2019-03-11T12:00:00.000Z","0.466762945781","","1098702.9150682178","755654216.8130311","110384526.86969766","654276509.6722442","11709980.790541882","1.6592419702272077","119785053.942477","11.97850539424672","880214946.0576048","163632.5449505762","-624857.5331789686","-461224.9882283925"
"2019-03-12T00:00:00.000Z","0.496990122591","45","495896.7979597056","754598952.0664431","104390871.88213453","654320939.3326087","11471103.06565225","1.3052383887534815","119490256.52458197","11.94902565245722","880509743.4754999","77516.790829977","-293486.45843342255","-215969.66760344547"
"2019-03-12T12:00:00.000Z","0.488551861623","","2179403.728813497","754598952.0664431","104390871.88213453","654320939.3326087","240247864.0424894","1.3052383887534815","119490256.52458197","11.94902565245722","880509743.4754999","162562.6948849403","-241390.44517652487","-78827.75029158445"
"2019-03-13T00:00:00.000Z","0.474346040344","38","478662.9850419435","759750458.2270651","114480768.28373162","651979960.4746336","12439966.042668015","1.1263543206211093","124578366.51420742","12.457836651419724","875421633.4858744","129993.71055563171","-173979.294118622","-43985.5835629903"
"2019-03-13T12:00:00.000Z","0.48450991425","","6641446.797496994","759750458.2270651","114480768.28373162","651979960.4746336","243721817.26696447","1.1263543206211093","124578366.51420742","12.457836651419724","875421633.4858744","5404253.962769245","-272158.38958079385","5132095.573188451"
"2019-03-14T00:00:00.000Z","0.484953050922","32","248634.44505560724","760329999.1079508","115060309.1646174","651979960.4746336","14012806.484372893","1.9016626426702965","125017889.12917994","12.501788912916972","874982110.8709018","69850.6809451386","-113368.82793823867","-43518.14699310002"
"2019-03-14T12:00:00.000Z","0.491097481404","","1250976.2696706292","760329999.1079508","115060309.1646174","651979960.4746336","14202853.046222575","1.9016626426702965","125017889.12917994","12.501788912916972","874982110.8709018","548632.9746877206","-65592.21272209352","483040.7619656273"
"2019-03-15T00:00:00.000Z","0.494873821048","28","159289.91191893746","761035738.3144137","115766048.37108028","651979960.4746336","4617202.657234439","1.345577491082435","125447020.26471497","12.544702026470473","874552979.7353668","16690.729150804982","-104126.2322771735","-87435.50312636854"
"2019-03-15T12:00:00.000Z","0.490086779461","","1347712.9654151811","761035738.3144137","115766048.37108028","651979960.4746336","41574576.531220526","1.345577491082435","125447020.26471497","12.544702026470473","874552979.7353668","747816.6202099792","-231249.9815485892","516566.6386613898"
"2019-03-16T00:00:00.000Z","0.488272086281","33","512214.0592753932","761287308.8280375","116017618.88470411","651979960.4746336","5974515.63384395","2.2394650504817326","125518672.84820402","12.551867284819377","874481327.1518778","147247.00473744835","-214395.79054365255","-67148.78580620432"
"2019-03-16T12:00:00.000Z","0.485914660127","","728555.4036391537","761287308.8280375","116017618.88470411","651979960.4746336","7723333.520791979","2.2394650504817326","125518672.84820402","12.551867284819377","874481327.1518778","270037.5154022168","-131236.1461069684","138801.36929524844"
"2019-03-17T00:00:00.000Z","0.483414768287","28","568162.7426985273","761387463.6462214","116117773.70288794","651979960.4746336","10537233.993958592","1.419609884583594","125156153.96264921","12.515615396263899","874843846.0374326","36547.51952917363","-446062.2622642882","-409514.74273511453"
"2019-03-17T12:00:00.000Z","0.483684815102","","403666.8671667435","761387463.6462214","116117773.70288794","651979960.4746336","32659320.33312635","1.419609884583594","125156153.96264921","12.515615396263899","874843846.0374326","132217.8556832865","-85221.99850297005","46995.85718031647"
"2019-03-18T00:00:00.000Z","0.478019443019","48","387740.6478569761","761525725.9861354","116256036.0428019","651979960.4746336","7554936.334042095","1.2013426605541426","125695443.19063583","12.569544319062556","874304556.809446","68605.2058581779","-172302.32054760098","-103697.11468942309"
"2019-03-18T12:00:00.000Z","0.480714048126","","1274157.4684028742","761525725.9861354","116256036.0428019","651979960.4746336","27759532.992195606","1.2013426605541426","125695443.19063583","12.569544319062556","874304556.809446","894018.80326247","-251032.46058642285","642986.3426760471"
"2019-03-19T00:00:00.000Z","0.481168280374","36","2815972.9939433075","759675539.0027955","114405849.05946201","651979960.4746336","32517214.288254425","1.100577952442606","125117470.01609196","12.511747001608173","874882529.9839898","97829.98699523274","-674463.5785294132","-576633.5915341805"
"2019-03-19T12:00:00.000Z","0.485390721465","","262958.56706318713","759675539.0027955","114405849.05946201","651979960.4746336","8821051.695038814","1.100577952442606","125117470.01609196","12.511747001608173","874882529.9839898","79122.05732958364","-80461.64033928282","-1339.5830096991851"
"2019-03-20T00:00:00.000Z","0.482990570489","37","671079.5099386129","759869696.6508158","114600006.70748241","651979960.4746336","41367860.05990864","2.0980201332304502","125039719.0330842","12.503971903307399","874960280.9669976","190050.7564890399","-124799.61696815347","65251.139520886376"
"2019-03-20T12:00:00.000Z","0.486085922728","","536342.2532515766","759869696.6508158","114600006.70748241","651979960.4746336","9313528.758418411","2.0980201332304502","125039719.0330842","12.503971903307399","874960280.9669976","129847.75219176183","-272849.87472041004","-143002.12252864824"
"2019-03-21T00:00:00.000Z","0.48204924011","33","434698.20758009603","758442814.1707935","113173124.22746018","651979960.4746336","10481868.380623516","1.369267399172147","124720835.03871441","12.47208350387042","875279164.9613674","151844.24253144817","-133968.72769220037","17875.514839247815"
"2019-03-21T12:00:00.000Z","0.461060795862","","2253080.1650115447","758442814.1707935","113173124.22746018","651979960.4746336","19217919.607387852","1.369267399172147","124720835.03871441","12.47208350387042","875279164.9613674","92366.94649820084","-429126.4557072409","-336759.50920904"
"2019-03-22T00:00:00.000Z","0.457949992379","29","888141.6047298138","758577978.3641192","113308288.42078574","651979960.4746336","24004167.66159449","2.0349560744883095","124558788.89747281","12.455878889746263","875441211.1026089","259662.44722203072","-329832.9868966426","-70170.53967461182"
"2019-03-22T12:00:00.000Z","0.466445765386","","660956.459782007","758577978.3641192","113308288.42078574","651979960.4746336","46333596.537480414","2.0349560744883095","124558788.89747281","12.455878889746263","875441211.1026089","131543.8989025458","-223419.5004695339","-91875.60156698813"
"2019-03-23T00:00:00.000Z","0.46178963395","26","359431.5327348297","758836811.2838683","113567121.34053493","651979960.4746336","1401205.2763725878","2.118593233575509","124609125.24224216","12.460912524223197","875390874.7578397","125069.73260819","-80361.3224895092","44708.41011868078"
"2019-03-23T12:00:00.000Z","0.463083528121","","608353.8698554178","758836811.2838683","113567121.34053493","651979960.4746336","10099629.767999465","2.118593233575509","124609125.24224216","12.460912524223197","875390874.7578397","223921.9274799302","-218293.99282925783","5627.934650672345"
"2019-03-24T00:00:00.000Z","0.454278104324","27","635677.4313701992","758948256.9041028","113678566.9607694","651979960.4746336","12906249.652313828","1.878161894006826","124525141.28461301","12.452514128460283","875474858.7154688","115376.11548552068","-172763.06755509728","-57386.95206957657"
"2019-03-24T12:00:00.000Z","0.456630688628","","327698.729849679","758948256.9041028","113678566.9607694","651979960.4746336","15696591.44431009","1.878161894006826","124525141.28461301","12.452514128460283","875474858.7154688","69765.45592301719","-96362.46148258394","-26597.005559566758"
